id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户
3908610621033946,D3C064kYy,A6到底什么时候出？,,,,2015-11-13,iPhone 6,1,1,0,,,False,3640132467,卫程电动出行,3908457138854516,D3y0xB9sM,新版人民币今天面世啦，用它来买卫程A4s可好？ ,"https://ww3.sinaimg.cn/large/d8f80373jw1exyh7o6597j20m80b2goz.jpg,https://ww3.sinaimg.cn/large/d8f80373jw1exyh79szhjj20m80b2q68.jpg,https://ww4.sinaimg.cn/large/d8f80373jw1exyh7hoiatj20wc0m8dhx.jpg",,,2015-11-12,荣耀6,2,6,1,,
3881513252700514,CycwZbkwG,@锤子科技,,,,2015-08-30,iPhone 6,0,1,1,,锤子科技,False,1139098205,xiaolwl,3881509805398268,CycrqmEkQ,今天下楼发现了，好快！@罗永浩 武汉·华润置地公馆 ,https://ww2.sinaimg.cn/large/43e5425djw1evkic4kktoj20dc0hsdha.jpg,,武汉·华润置地公馆,2015-08-30,iPhone 6,89,70,53,,罗永浩
3881509805398268,CycrqmEkQ,今天下楼发现了，好快！@罗永浩 武汉·华润置地公馆 ,https://ww2.sinaimg.cn/large/43e5425djw1evkic4kktoj20dc0hsdha.jpg,,武汉·华润置地公馆,2015-08-30,iPhone 6,89,70,53,,罗永浩,True
3880175689031821,CxDJCBTAx,嘿嘿，希望能被抽中！,,,,2015-08-26,iPhone 6,0,1,0,,,False,5579377466,坚果手机,3879855181110448,CxvoG4ESs,#锤子科技2015夏季新品发布会# 坚果手机，搭载 Smartisan OS 操作系统，内置Qualcomm 骁龙615处理器、5.5吋1080p全高清大屏。另有七彩背壳可随心选购，漂亮得不像实力派。今晚22:30正式开售。关注@坚果手机 转发这条微博，我们将在四十八小时内送出一百台坚果手机。开售链接：坚果手机 - 锤子科技 ,https://ww4.sinaimg.cn/large/0065AuX8gw1evf7lfv8o6j30lx6bnh8j.jpg,,,2015-08-25,微博 weibo.com,19662,148327,448298,锤子科技2015夏季新品发布会,坚果手机
3863753613842366,CqKwpg7zE,转发微博,,,,2015-07-12,iPhone 6,1,0,0,,,False,1655665171,崔玉涛,3863678804022031,CqIzKgSjt,对还不能独坐的孩子，不是“锻炼“孩子坐着，而是观察孩子趴着、翻身这些先期的运动发育如何？婴儿满月时趴着即可抬头；满2个月时，趴着不仅可抬头，还可通过双上肢支撑将胸离开床面。紧接着会翻身，继试图爬行。若这些都不行，腰背部肌肉就不能支撑孩子坐着。运动发育要循序渐进。#崔玉涛谈生长发育# ,,,,2015-07-12,微博Win8客户端,714,197,449,崔玉涛谈生长发育,
3824420357566984,CafhFvKw8,"#我要用支付宝缴费#我是武汉的,我们家电费什么时候能在支付宝上详单查询呢?希望尽快开通噢。 网页链接 ",,,,2015-03-25,支付宝,30,11,2,我要用支付宝缴费,,True
3813128762919296,C5vxqcfrq,#罗翔的红包#羊年到，鸿运照！我刚抽到了罗翔 发出的现金红包，感觉自己棒棒哒~！在此也祝大家羊年大吉！喜气洋洋~罗翔 的红包 ,,,,2015-02-22,粉丝红包,2,3,0,罗翔的红包,,True
3810764379211011,C4w1TCEcH,#Mylove你好的红包#羊年未到，好运先行！我刚抽到了Mylove你好 发出的现金红包，感觉自己棒棒哒~！除夕晚20点-24点，粉丝红包疯狂挥洒1亿现金！~好期待！Mylove你好 的红包 ,,,,2015-02-16,粉丝红包,2,1,0,Mylove你好的红包,,True
3810252162140260,C4iHK8YMk,#Love琪琪0322的红包#红包最暖心~我在Love琪琪0322 的红包中抽到了@快的打车 提供的“快的打车6元红包”，快来试试手气，你与幸福之间只有一个红包的距离！Love琪琪0322 的红包 ,,,,2015-02-14,粉丝红包,0,1,0,Love琪琪0322的红包,快的打车,True
3807905596191972,C3jEXpYOw,@老七mob 贵店里有两款这个星球最牛逼的9.7寸平板，还“没有之一”，你怎么解释？ ,https://ww3.sinaimg.cn/large/43e5425djw1ep1oztt3h9j20ez0qogpq.jpg,,,2015-02-08,iPhone 6,18,11,0,,老七mob,True
3805143827083236,C29OutIFK,ZEALER FIX 靠谱，点赞啊！！！@ZEALER中国 @王自如ZEALER ,"https://ww4.sinaimg.cn/large/43e5425djw1eosvtnqz5pj20xc18gti7.jpg,https://ww1.sinaimg.cn/large/43e5425djw1eosvtlnw09j218g0xck48.jpg,https://ww3.sinaimg.cn/large/43e5425djw1eosvtpo3s0j20qo0zkgti.jpg,https://ww4.sinaimg.cn/large/43e5425djw1eosvtuhxqnj20xc18gwpu.jpg,https://ww3.sinaimg.cn/large/43e5425djw1eosvtw54s0j218g0xcn4z.jpg,https://ww2.sinaimg.cn/large/43e5425djw1eosvtya88ij218g0xcqal.jpg,https://ww3.sinaimg.cn/large/43e5425djw1eosvu240s7j218g0xcdob.jpg,https://ww3.sinaimg.cn/large/43e5425djw1eosvu4gvxuj218g0xc7g6.jpg",,,2015-01-31,iPhone 6,91,35,4,,"ZEALER中国,王自如ZEALER",True
3793989440813958,BDr5S3pKm,跨年 ,"https://ww2.sinaimg.cn/large/43e5425djw1entapxxi2bj22io1w0qv5.jpg,https://ww1.sinaimg.cn/large/43e5425djw1entaq83pc1j22io1w01ky.jpg,https://ww4.sinaimg.cn/large/43e5425djw1entaqhw3waj21w02iob29.jpg,https://ww3.sinaimg.cn/large/43e5425djw1entaqsc5gdj21w02iox6p.jpg,https://ww4.sinaimg.cn/large/43e5425djw1entas2brnvj21w02ioe81.jpg,https://ww2.sinaimg.cn/large/43e5425djw1entar4x4o5j21w02ioe82.jpg,https://ww4.sinaimg.cn/large/43e5425djw1entardm7r0j21w02ionpd.jpg,https://ww4.sinaimg.cn/large/43e5425djw1entarmz3scj21w02ioqv5.jpg,https://ww3.sinaimg.cn/large/43e5425djw1entaruy4xwj22io1w0e81.jpg",,,2014-12-31,iPhone 6,261,132,18,,,True
3789950812012720,BBK1X8rBe,我刚换了“梦幻星空”套装，好漂亮，你们都快来试试！ 网页链接 ,https://ww3.sinaimg.cn/large/6b888227jw1e5ayxvakl6j20c808haav.jpg,,,2014-12-20,微博 weibo.com,5,6,0,,,True
3779322676657839,BxhxNrW0v,#我爱余子饭堂#余子饭堂，美味吃不停，好礼大放送！11月13日—11月16日，凡点鲍鱼捞饭+人均消费满100元，现场即送搪瓷杯1个，数量有限，送完为止！惬意的星期六，和他/ta她一起来余子饭堂品吧！@余子饭堂 ,https://ww3.sinaimg.cn/large/43e5425djw1emii8ex6pqj218g0xcdq5.jpg,,,2014-11-21,iPhone 5s,31,12,0,我爱余子饭堂,余子饭堂,True
3764189929768601,BqVS8EZg5,转发微博,,,,2014-10-10,iPhone 5s,0,0,0,,,False,2247276070,AliOS,3764067191292815,BqSGb5qjR,#不可定义，一切皆你#YunOS3.0新品发布会，10月20日咱们北京见！转发本微博有机会获得YunOS新品（共1名），截止15号。 ,https://ww2.sinaimg.cn/large/85f2b626jw1el5tvd3crzj20c80ixmxy.jpg,,,2014-10-10,微博 weibo.com,245,5103,11625,不可定义，一切皆你,
3712581527314928,B5hiMuGWI,转发微博,,,,2014-05-21,WeicoPro,0,1,1,,,False,3835462302,锤子商城,3712464002613898,B5efeaXZE,十分抱歉，我们刚才的产品介绍图中出现了错误，现已重新上传图片。从今天开始，我们同样会从转发本微博的用户中每天抽出 10 人，各送出 1 个 Smartisan T1 优先购买验证码，为期同样是一周。上一条的转发抽奖仍然有效。锤子科技官网地址：t.tt 或 www.smartisan.com ,https://ww3.sinaimg.cn/large/90eb2137tw1egm0r5ttrnj20og8hknpd.jpg,,,2014-05-21,微博 weibo.com,1944,9843,36261,,
3710523806165723,B4pLSpRZ9,#小米新品发布会# 3:58 PM 的F码，以及一台小米路由器。……@小米社区 正在直播小米5.15新品发布会：网页链接 网页链接  ,https://ww4.sinaimg.cn/large/43e5425djw1egf0vtlhahj20qo0f0who.jpg,,,2014-05-15,小米社区网站,4,5,1,小米新品发布会,小米社区,True
3710158499169932,B4ggFCtw8,Hi，小伙伴，拿起手机升级@网易新闻客户端 v3.8.1版！与亿万易友在直播室聊天互动，距离不是问题，新闻在你身边！网易新闻客户端下载页 ,https://ww4.sinaimg.cn/large/43e5425djw1egduxga8fnj20dw0dwaat.jpg,,,2014-05-14,网易新闻客户端,1,2,0,,网易新闻客户端,True
3710146880476503,B4fXW1ZXx,我刚刚成功预约了小米盒子增强版5月20日中午12点开放购买。#我爱小米盒子# 因为它是首款4K超高清盒子，清晰度是1080Pd的4倍，用它看高清电影绝对爽爆了，仅399元，希望这次能买到！@小米手机  网页链接 ,https://ww1.sinaimg.cn/large/43e5425djw1egdtle576uj20k02k17jl.jpg,,,2014-05-14,分享按钮,2,2,0,我爱小米盒子,小米手机,True
3709906249339997,B49HODbL7,476328915,,,,2014-05-13,WeicoPro,0,0,0,,,False,2950733213,小米电视,3709869289653192,B48KcEveE,#小米新品发布会#拼图时间到～15日前，转发写出海报碎片的正确顺序，送出红米Note F码一枚！ ,"https://ww3.sinaimg.cn/large/afe09d9dgw1egcxoubehtj208u08u74c.jpg,https://ww2.sinaimg.cn/large/afe09d9dgw1egcxonozanj208u08ut94.jpg,https://ww2.sinaimg.cn/large/afe09d9dgw1egcxon0b93j208u08ujrj.jpg,https://ww2.sinaimg.cn/large/afe09d9dgw1egcxol9f4gj208u08uaa5.jpg,https://ww1.sinaimg.cn/large/afe09d9dgw1egcxoz15wbj208u08umx9.jpg,https://ww3.sinaimg.cn/large/afe09d9dgw1egcxomeiboj208u08uwem.jpg,https://ww4.sinaimg.cn/large/afe09d9dgw1egcxolse7rj208u08uglr.jpg,https://ww1.sinaimg.cn/large/afe09d9dgw1egcxoobeq4j208u08u0sw.jpg,https://ww1.sinaimg.cn/large/afe09d9dgw1egcxorjxfxj208u08udfw.jpg",,,2014-05-13,微博 weibo.com,233,2473,5106,小米新品发布会,
3707925115535321,B3karndZn,我在@小米公司 购买了【小米路由器】，快来看看吧！小米路由器 ,,,,2014-05-08,专业版微博,4,3,1,,小米公司,True
3707386064238154,B3690hMxk,#我爱小米路由器# 我刚刚成功预约了小米路由器，AC双频新时代来啦，先购入一个，绝对不落伍！@小米路由器 快3倍，还有穿墙模式可选。家里的设备们终于有家了，1TB硬盘的小型家庭服务器，仅699元。祈祷这次买到！网页链接   ,https://ww1.sinaimg.cn/large/43e5425djw1eg50io0p5sj20k037710k.jpg,,,2014-05-07,分享按钮,1,1,0,我爱小米路由器,小米路由器,True
3707384567078329,B366AtHoB,转发微博,,,,2014-05-07,微博活动,0,0,0,,,False,1771925961,小米公司,3706808889444156,B2R84DCR6,【#小米路由器#微博开卖 预约送10台】5月8日中午12点，5000台高！大！上！小米路由器开卖：顶配双频AC智能路由器，上网快3倍，内置1TB硬盘，小型家庭服务器，仅售699元。预约方法：点击『参与』→『立即预约』，即可获得购买资格。转发每天送出2台路由器。 预约送10台 小米路由器微博开卖 ,,,,2014-05-05,微博活动,975,35360,242358,小米路由器,
3706561975440035,B2KHPmPcv,"我参与了@罗永浩 发起的投票【如果产品本身非常好，你能接受4000块的锤子手机吗】，我投给了""能，只要产品本身足够好。""这个选项。你也快来表态吧：如果产品本身非常好，你能接受4000块的锤子手机吗  ",,,,2014-05-04,投票,6,12,4,,罗永浩,True
3705545066478957,B2kfErbtj,红米Note真的太有性价比了，八核1.4GHz处理器、5.5吋IPS屏幕、还是双卡双待，才799元，刚刚成功预约了5月6日中午12点开放购买，希望能顺利买到1部，分享预约地址小米手机4c 特惠200 - 小米手机官网   ,https://ww3.sinaimg.cn/large/43e5425djw1efz5309p14j20k02l4apm.jpg,,,2014-05-01,分享按钮,10,10,1,,,True
3705511301724241,B2jnc7eyl,哎，医疗圈也闹绯闻了…,,,,2014-05-01,WeicoPro,1,0,0,,,False,,,3705493636016044,B2iUHpf2Y,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2014-05-01,,0,0,0,,
3698974843910556,AFwMQgpju,厦门，植物园 //@知乎日报：#知乎日报周末话题#  走，出门找个公园逛逛 网页链接 ,https://ww1.sinaimg.cn/large/43e5425djw1efe6i5aqfoj20c80o8dh2.jpg,,,2014-04-13,知乎日报,23,14,2,知乎日报周末话题,知乎日报,True
3696419632507780,AEsjxawo4,转发微博,,,,2014-04-06,WeicoPro,0,0,0,,,False,3021514657,Redmi红米手机,3695935714343331,AEfJ1idTJ,【#米粉节#爆料第五波 送4000红米F码爽！爆！了！】4月8日，小米首款全白手机——白色红米移动版699元，首发限量10万台！100万台手机免预约，60万台红米手机/Note狂放量。10-22点六场整点开卖，免单1000台手机！7日前转发送4000红米F码。网页链接 #米粉节#新品首发 转发狂送4000红米F码 ,https://ww3.sinaimg.cn/large/b418a7a1jw1ef3m4m784vj20k03k8tp6.jpg,,,2014-04-05,微博活动,946,24351,181915,米粉节,
3695772149250412,AEbtcCOsc,垒叔 ,,,,2014-04-04,WeicoPro,13,13,0,,,True
3693877511217634,ADobl56Lg,成功升级为虾米音乐VIP。哈哈。求关注！@虾米音乐网页链接 ,https://ww4.sinaimg.cn/large/43e5425djw1eexx304fvej20ci0uktdo.jpg,,,2014-03-30,虾米音乐,7,5,0,,,True
3693005418404678,AD1uJzgrk,小编，你想过周六值班的人的感受么？,,,,2014-03-28,WeicoPro,3,6,1,,,False,2615417307,凤凰网,3692997956482480,AD1iHrco8,小伙伴们早上好，时间过得可真快呀，又到周五了！ ,https://ww1.sinaimg.cn/large/9be419dbjw1eev42dq42sj20c80bj40b.jpg,,,2014-03-28,凤凰新闻客户端,174,68,95,,
3684659647159175,AzwnOu2qz,,,,,2014-03-05,VVebo,0,0,0,,,False,,,3684450065943294,AzqVMoW7A,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2014-03-04,,0,0,0,,
3681256694383140,Ay5RbiofO,"刚刚安装了@今日头条 ，挺不错！ 一打开就给推荐了好多我特别关心的新闻！还能关注好友和名人的评论。似乎越用越好用，值得推荐！ 苹果iPhone、iPad和安卓手机，下载地址 今日头条APP(TouTiao.com),为您提供官方客户端下载入口.今日头条IOS客户端下载,安卓客户端下载,软件分析你的兴趣爱好,越用越懂你.你关心的,才是头条! ",https://ww2.sinaimg.cn/large/43e5425djw1edtnn4kj3uj20hs0qodja.jpg,,,2014-02-23,今日头条,3,2,0,,今日头条,True
3680790648587807,AxTJuA251,转发微博,,,,2014-02-22,VVebo,0,0,0,,,False,2137178193,厦门街头巷尾,3680752749678471,AxSKmEBOn,她，是英国的”水过敏女孩“。。。她不能洗澡，不能刷牙，不能淋雨，不能出汗，不能流泪，不能湿吻，不能XXOO。。 总之，一切跟水有关的事情都会让她浑身红肿发痒。。 她有个照顾她一切的未婚夫。 这绝壁是真爱吧。。。。。。 ,https://ww3.sinaimg.cn/large/7f62c051jw1eds1q3vwjij20c83xhqpo.jpg,,,2014-02-22,皮皮时光机,54,60,53,,
3679047416656987,AxanPrVML,求PK ,https://ww1.sinaimg.cn/large/43e5425djw1edmlvcfxxaj20hs0vk76m.jpg,,,2014-02-17,VVebo,22,23,1,,,True
3678742683943400,Ax2skgxRe,//@罗永浩:  @黄章晋ster //@挥洒着战斗着的青春: 我艹，真牛逼@罗永浩,,,,2014-02-16,VVebo,1,0,0,,"罗永浩,黄章晋ster,挥洒着战斗着的青春,罗永浩",False,1969508924,我想当木匠,3678701096934759,Ax1nft62X,一木友强烈向我推荐“matthias wandel”，说是他眼中的“木工界第一男神”，他用整晚看他的木工视频...跪着看的...（然后我翻墙去找，真看傻了！此男神果然太神，300多个视频，我先送上80集你们慢慢看，后面的视频我跪着慢慢传...） 精彩视频：Large mortise and tenon on the pantorouter 专缉：网页链接 ,"https://ww3.sinaimg.cn/large/7564523ctw1edli1ey06kj20dw06wdgn.jpg,https://ww4.sinaimg.cn/large/7564523ctw1edli1q06evg205k03417u.gif,https://ww2.sinaimg.cn/large/7564523ctw1edli24o5nrg205k034e81.gif,https://ww2.sinaimg.cn/large/7564523ctw1edli2gqye8g204g03c1kx.gif,https://ww4.sinaimg.cn/large/7564523ctw1edli2mdqrfg205k03418b.gif",https://api.youku.com/videos/player/file?data=WcEl5oquYd3pNelUzTVRBMHwwfDF8MTAwNTAO0O0O,,2014-02-16,微博 weibo.com,163,249,2866,,
3677611920336582,Awz2w1pyK,,,,,2014-02-13,iPhone 5s,2,4,1,,,False,3926428816,月球车玉兔,3677436229067419,Awut8C2QH,Hi，有人在吗？[冒个泡] ,,,,2014-02-13,微博 weibo.com,87457,73334,99885,,
3677268411259875,Awq6t5hKz,,,,,2014-02-12,iPhone 5s,0,0,0,,,False,,,3677226455229248,Awp0NlWmI,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2014-02-12,,0,0,0,,
3676577571693739,Aw88d76Cn,没去过…//@以后往前:亮仔，你喜欢东莞啊,,,,2014-02-10,iPhone 5s,2,1,0,,以后往前,False,1139098205,xiaolwl,3676534093449863,Aw705etsX,“央视无情，人间有爱，众志成城，东莞加油” 我在这里:厦门·厦门眼科中心眼科医院 ,,,厦门·厦门眼科中心眼科医院,2014-02-10,iPhone 5s,123,59,26,,
3676534093449863,Aw705etsX,“央视无情，人间有爱，众志成城，东莞加油” 我在这里:厦门·厦门眼科中心眼科医院 ,,,厦门·厦门眼科中心眼科医院,2014-02-10,iPhone 5s,123,59,26,,,True
3676392702701307,Aw3k2bkJt,该管的不管//@少安-施主:哈哈，东莞被完爆了。。。,,,,2014-02-10,iPhone 5s,0,0,0,,少安-施主,False,,,3676386969522290,Aw3aMDXbk,抱歉，作者已设置仅展示半年内微博，此微博已不可见。 ,,,,2014-02-10,,0,0,0,,
3675324510086299,AvBx90mrV,不想上班不想上班 我在这里:厦门·厦门眼科中心眼科医院 ,https://ww2.sinaimg.cn/large/43e5425djw1edaqakszoij20c80f376s.jpg,,厦门·厦门眼科中心眼科医院,2014-02-07,iPhone 5s,170,129,34,,,True
3675246429515271,AvzvcDVm7,我不想上班 我在这里:厦门·厦门眼科中心眼科医院 ,,,厦门·厦门眼科中心眼科医院,2014-02-07,iPhone 5s,66,44,9,,,True
3675095791221876,AvvAf57RG,好久没晒了，有木有很期待 我在这里:厦门·星巴克厦门思北分店 ,"https://ww3.sinaimg.cn/large/43e5425djw1ed9zzwc5rwj218g0xc477.jpg,https://ww2.sinaimg.cn/large/43e5425djw1ed9zzxxduaj20xc18g47x.jpg,https://ww3.sinaimg.cn/large/43e5425djw1ed9zzzeks6j218g0xcwp9.jpg,https://ww2.sinaimg.cn/large/43e5425djw1eda001ge6dj218g0xcwpw.jpg",,厦门·星巴克厦门思北分店,2014-02-06,iPhone 5s,100,37,9,,,True
3674764406934200,AvmXKt5TW,中了单反毒，怎么破… 我在这里:厦门·厦门磐基国际中心 ,,,厦门·厦门磐基国际中心,2014-02-05,iPhone 5s,43,20,2,,,True
3674641623387906,AvjLIedlE,太有道理了！,,,,2014-02-05,iPhone 5s,15,12,5,,,False,2093659437,乐活武汉,3674624350667523,AvjjR2NEv,妈妈说：那些最容易脸红的人，往往是最善良的！！！（转) ,https://ww2.sinaimg.cn/large/7ccab52djw1ed8hvzp5ajj209i0du3z3.jpg,,,2014-02-05,weiboat.com,112,142,184,,
3674571225756138,AvhWao9qW,倒数第二天假期… 我在这里:厦门·厦门磐基国际中心 ,,,厦门·厦门磐基国际中心,2014-02-05,iPhone 5s,29,6,0,,,True
3672571277444994,AurUrveMy,,,,,2014-01-30,iPhone 5s,0,1,0,,,False,1642635773,我们爱讲冷笑话,3672558467465995,AurzMvkfh,直导，你这样你家里人知道吗？ ,https://ww4.sinaimg.cn/large/61e8a1fdgw1ed1wmbq7p7j20ck0fmmys.jpg,,,2014-01-30,微博 weibo.com,3133,1291,9633,,
3672209266187787,AuiuypXJ1,@窄播 最近无意中发现一个APP，窄播，真心有创意同时很实用！地址:网页链接 ,https://ww4.sinaimg.cn/large/43e5425djw1ed0sipoy90j204g04gjrb.jpg,,,2014-01-29,窄播_ym,2,1,0,,窄播,True
3672197480171756,Auiby0IGg,有意义的新年 我在这里:厦门·厦门磐基国际中心 ,https://ww4.sinaimg.cn/large/43e5425dgw1ed0r5rlycqj20xc18gn7r.jpg,,厦门·厦门磐基国际中心,2014-01-29,iPhone 5s,43,16,2,,,True
3671840721698934,Au8U877Ya,很新鲜 我在这里:厦门·厦门磐基国际中心 ,"https://ww2.sinaimg.cn/large/43e5425dgw1eczm6p9z62j218g0xcakm.jpg,https://ww4.sinaimg.cn/large/43e5425dgw1eczm6q02sjj20xc18gqc1.jpg",,厦门·厦门磐基国际中心,2014-01-28,iPhone 5s,59,17,1,,,True
3671669404743500,Au4rOjU04,年终奖… 我在这里:厦门·厦门眼科中心眼科医院 ,https://ww3.sinaimg.cn/large/43e5425djw1ecz2ikn2kyj20by0hsabn.jpg,,厦门·厦门眼科中心眼科医院,2014-01-28,iPhone 5s,33,11,1,,,True
3671455646773502,AtYT2sq62,你只看到我的高分，却没看到我抽筋的拇指。#小米F马快跑#里一次次奔跑，又一次次摔倒…其实只是为了赢一个F码啊！@小米手机 并分享成绩就有机会赢米3！高分还能赢红米和F码！活动链接:网页链接   ,,,,2014-01-27,分享按钮,1,2,0,小米F马快跑,小米手机,True
3671331113011805,AtVEbcDvv,好漂亮的盘子 我在:故宫路 ,https://ww2.sinaimg.cn/large/43e5425djw1ecxznq6xwij20hs0dcwgt.jpg,,故宫路,2014-01-27,iPhone 5s,30,6,1,,,True
3670628068056455,AtDmexNQP,大过年的还来住院，还叫今顺，这是在讽刺我么 我在这里:厦门·厦门眼科中心眼科医院 ,https://ww4.sinaimg.cn/large/43e5425djw1ecvqwpohg8j21kw08g0yj.jpg,,厦门·厦门眼科中心眼科医院,2014-01-25,iPhone 5s,69,37,5,,,True
3670304091694872,AtuVH76UE,还是好看吧 我在这里:厦门·厦门眼科中心眼科医院 ,https://ww4.sinaimg.cn/large/43e5425djw1ecuppml1d7j20dc0hsjt7.jpg,,厦门·厦门眼科中心眼科医院,2014-01-24,iPhone 5s,76,57,1,,,True
